"region_type","region","year","week","total_specimens","percent_positive","a_2009_h1n1","a_h1","a_h3","a_subtyping_not_performed","a_unable_to_subtype","b","h3n2v","wk_date"
"HHS Regions","Region 4",2015,27,"1160","1.89655","3","0","1","5","0","13","0",2015-07-05
"HHS Regions","Region 5",2015,27,"474","1.26582","1","0","1","2","0","1","1",2015-07-05
"HHS Regions","Region 6",2015,27,"610","0.163934","0","0","0","1","0","0","0",2015-07-05
"HHS Regions","Region 7",2015,27,"297","0.3367","0","0","1","0","0","0","0",2015-07-05
"HHS Regions","Region 8",2015,27,"520","0.769231","0","0","0","0","0","4","0",2015-07-05
"HHS Regions","Region 9",2015,27,"602","5.31561","0","0","12","7","0","13","0",2015-07-05
"HHS Regions","Region 10",2015,27,"256","8.59375","0","0","19","0","0","3","0",2015-07-05
"HHS Regions","Region 1",2015,28,"200","1","0","0","1","1","0","0","0",2015-07-12
"HHS Regions","Region 2",2015,28,"700","0.285714","0","0","1","0","0","1","0",2015-07-12
"HHS Regions","Region 3",2015,28,"369","1.62602","0","0","6","0","0","0","0",2015-07-12
"HHS Regions","Region 4",2015,28,"1113","1.16801","0","0","0","2","0","11","0",2015-07-12
"HHS Regions","Region 5",2015,28,"455","1.75824","2","0","1","2","0","3","0",2015-07-12
"HHS Regions","Region 6",2015,28,"585","1.02564","0","0","1","0","0","5","0",2015-07-12
"HHS Regions","Region 7",2015,28,"338","0.295858","0","0","1","0","0","0","0",2015-07-12
"HHS Regions","Region 8",2015,28,"555","1.08108","1","0","3","1","0","1","0",2015-07-12
"HHS Regions","Region 9",2015,28,"513","5.26316","0","0","9","5","0","13","0",2015-07-12
"HHS Regions","Region 10",2015,28,"211","7.109","0","0","12","0","0","3","0",2015-07-12
"HHS Regions","Region 1",2015,29,"198","0","0","0","0","0","0","0","0",2015-07-19
"HHS Regions","Region 2",2015,29,"653","0.306279","0","0","2","0","0","0","0",2015-07-19
"HHS Regions","Region 3",2015,29,"347","0.288184","0","0","1","0","0","0","0",2015-07-19
"HHS Regions","Region 4",2015,29,"1032","1.35659","1","0","2","6","0","5","0",2015-07-19
"HHS Regions","Region 5",2015,29,"456","0.657895","0","0","2","0","0","1","0",2015-07-19
"HHS Regions","Region 6",2015,29,"466","0.858369","0","0","1","1","0","2","0",2015-07-19
"HHS Regions","Region 7",2015,29,"293","1.02389","0","0","3","0","0","0","0",2015-07-19
"HHS Regions","Region 8",2015,29,"593","1.18044","0","0","3","1","0","3","0",2015-07-19
"HHS Regions","Region 9",2015,29,"559","4.83005","1","0","7","10","0","9","0",2015-07-19
"HHS Regions","Region 10",2015,29,"214","5.60748","0","0","10","1","0","1","0",2015-07-19
"HHS Regions","Region 1",2015,30,"148","0","0","0","0","0","0","0","0",2015-07-26
"HHS Regions","Region 2",2015,30,"660","0.606061","0","0","3","1","0","0","0",2015-07-26
"HHS Regions","Region 3",2015,30,"316","0.316456","0","0","1","0","0","0","0",2015-07-26
"HHS Regions","Region 4",2015,30,"1051","1.61751","0","0","2","11","0","4","0",2015-07-26
"HHS Regions","Region 5",2015,30,"491","1.222","0","0","2","2","0","2","0",2015-07-26
"HHS Regions","Region 6",2015,30,"524","0.763359","0","0","3","1","0","0","0",2015-07-26
"HHS Regions","Region 7",2015,30,"345","4.92754","0","0","17","0","0","0","0",2015-07-26
"HHS Regions","Region 8",2015,30,"472","1.05932","0","0","3","1","0","1","0",2015-07-26
"HHS Regions","Region 9",2015,30,"569","2.28471","0","0","7","4","0","2","0",2015-07-26
"HHS Regions","Region 10",2015,30,"209","2.87081","0","0","6","0","0","0","0",2015-07-26
"HHS Regions","Region 1",2015,31,"185","3.24324","0","0","2","4","0","0","0",2015-08-02
"HHS Regions","Region 2",2015,31,"678","1.9174","1","0","9","2","0","1","0",2015-08-02
"HHS Regions","Region 3",2015,31,"337","0","0","0","0","0","0","0","0",2015-08-02
"HHS Regions","Region 4",2015,31,"1033","1.35528","1","0","1","11","0","1","0",2015-08-02
"HHS Regions","Region 5",2015,31,"480","2.29167","1","0","8","1","0","1","0",2015-08-02
"HHS Regions","Region 6",2015,31,"550","0.363636","0","0","1","0","0","1","0",2015-08-02
"HHS Regions","Region 7",2015,31,"316","0.632911","0","0","0","1","0","1","0",2015-08-02
"HHS Regions","Region 8",2015,31,"489","0.204499","0","0","1","0","0","0","0",2015-08-02
"HHS Regions","Region 9",2015,31,"516","5.42636","1","0","14","2","0","11","0",2015-08-02
"HHS Regions","Region 10",2015,31,"206","7.76699","0","0","14","0","0","2","0",2015-08-02
"HHS Regions","Region 1",2015,32,"152","0.657895","0","0","0","0","0","1","0",2015-08-09
"HHS Regions","Region 2",2015,32,"647","1.39104","1","0","4","3","0","1","0",2015-08-09
"HHS Regions","Region 3",2015,32,"372","0","0","0","0","0","0","0","0",2015-08-09
"HHS Regions","Region 4",2015,32,"1175","1.78723","2","0","3","15","0","1","0",2015-08-09
"HHS Regions","Region 5",2015,32,"450","0.222222","0","0","1","0","0","0","0",2015-08-09
"HHS Regions","Region 6",2015,32,"461","0","0","0","0","0","0","0","0",2015-08-09
"HHS Regions","Region 7",2015,32,"360","0.555556","0","0","0","1","0","1","0",2015-08-09
"HHS Regions","Region 8",2015,32,"525","1.52381","0","0","7","1","0","0","0",2015-08-09
"HHS Regions","Region 9",2015,32,"558","4.6595","0","0","8","10","0","8","0",2015-08-09
"HHS Regions","Region 10",2015,32,"210","6.19048","0","0","11","0","0","2","0",2015-08-09
"HHS Regions","Region 1",2015,33,"155","0","0","0","0","0","0","0","0",2015-08-16
"HHS Regions","Region 2",2015,33,"685","0.583942","1","0","3","0","0","0","0",2015-08-16
"HHS Regions","Region 3",2015,33,"393","0","0","0","0","0","0","0","0",2015-08-16
"HHS Regions","Region 4",2015,33,"1193","2.84996","0","0","17","6","0","11","0",2015-08-16
"HHS Regions","Region 5",2015,33,"489","1.84049","0","0","5","3","0","1","0",2015-08-16
"HHS Regions","Region 6",2015,33,"579","0.345423","0","0","1","0","0","1","0",2015-08-16
"HHS Regions","Region 7",2015,33,"335","0.895522","1","0","0","1","0","1","0",2015-08-16
"HHS Regions","Region 8",2015,33,"581","0.516351","0","0","1","2","0","0","0",2015-08-16
"HHS Regions","Region 9",2015,33,"534","3.74532","0","0","7","13","0","0","0",2015-08-16
"HHS Regions","Region 10",2015,33,"226","10.177","0","0","21","0","0","2","0",2015-08-16
"HHS Regions","Region 1",2015,34,"173","1.15607","1","0","1","0","0","0","0",2015-08-23
"HHS Regions","Region 2",2015,34,"693","1.1544","0","0","8","0","0","0","0",2015-08-23
"HHS Regions","Region 3",2015,34,"364","0.274725","0","0","0","1","0","0","0",2015-08-23
"HHS Regions","Region 4",2015,34,"1299","2.30947","2","0","2","14","0","12","0",2015-08-23
"HHS Regions","Region 5",2015,34,"524","1.71756","0","0","5","4","0","0","0",2015-08-23
"HHS Regions","Region 6",2015,34,"608","0.822368","0","0","2","2","0","1","0",2015-08-23
"HHS Regions","Region 7",2015,34,"390","0.512821","0","0","2","0","0","0","0",2015-08-23
"HHS Regions","Region 8",2015,34,"519","0.385356","0","0","1","0","0","1","0",2015-08-23
"HHS Regions","Region 9",2015,34,"621","4.83092","0","0","14","12","0","4","0",2015-08-23
"HHS Regions","Region 10",2015,34,"190","5.78947","0","0","9","0","0","2","0",2015-08-23
"HHS Regions","Region 1",2015,35,"206","0.485437","0","0","1","0","0","0","0",2015-08-30
"HHS Regions","Region 2",2015,35,"629","1.90779","0","0","10","2","0","0","0",2015-08-30
"HHS Regions","Region 3",2015,35,"465","0.215054","0","0","0","0","0","1","0",2015-08-30
"HHS Regions","Region 4",2015,35,"1546","2.00517","1","0","2","22","0","6","0",2015-08-30
"HHS Regions","Region 5",2015,35,"598","3.84615","0","0","19","2","0","2","0",2015-08-30
"HHS Regions","Region 6",2015,35,"707","1.13154","0","0","2","2","0","4","0",2015-08-30
"HHS Regions","Region 7",2015,35,"482","0.829876","0","0","2","0","0","2","0",2015-08-30
"HHS Regions","Region 8",2015,35,"602","0.166113","1","0","0","0","0","0","0",2015-08-30
"HHS Regions","Region 9",2015,35,"679","5.89102","1","0","11","15","0","13","0",2015-08-30
"HHS Regions","Region 10",2015,35,"201","8.95522","0","0","17","0","0","1","0",2015-08-30
"HHS Regions","Region 1",2015,36,"236","1.69492","0","0","2","2","0","0","0",2015-09-06
"HHS Regions","Region 2",2015,36,"652","1.68712","0","0","8","1","0","2","0",2015-09-06
"HHS Regions","Region 3",2015,36,"483","0.207039","0","0","0","1","0","0","0",2015-09-06
"HHS Regions","Region 4",2015,36,"1911","1.62219","0","0","4","17","0","10","0",2015-09-06
"HHS Regions","Region 5",2015,36,"710","1.26761","1","0","3","3","0","2","0",2015-09-06
"HHS Regions","Region 6",2015,36,"680","1.17647","0","0","3","1","0","4","0",2015-09-06
"HHS Regions","Region 7",2015,36,"460","1.30435","0","0","5","0","0","1","0",2015-09-06
"HHS Regions","Region 8",2015,36,"630","1.5873","0","0","8","0","0","2","0",2015-09-06
"HHS Regions","Region 9",2015,36,"762","5.11811","0","0","13","10","0","16","0",2015-09-06
"HHS Regions","Region 10",2015,36,"262","11.0687","0","0","28","0","0","1","0",2015-09-06
"HHS Regions","Region 1",2015,37,"225","1.33333","0","0","1","1","0","1","0",2015-09-13
"HHS Regions","Region 2",2015,37,"799","0.876095","0","0","6","1","0","0","0",2015-09-13
"HHS Regions","Region 3",2015,37,"606","0.49505","0","0","1","1","0","1","0",2015-09-13
"HHS Regions","Region 4",2015,37,"1903","2.25959","0","0","8","32","0","3","0",2015-09-13
"HHS Regions","Region 5",2015,37,"958","2.71399","2","0","13","9","0","2","0",2015-09-13
"HHS Regions","Region 6",2015,37,"816","1.22549","0","0","1","0","0","9","0",2015-09-13
"HHS Regions","Region 7",2015,37,"458","0.873362","0","0","2","1","0","1","0",2015-09-13
"HHS Regions","Region 8",2015,37,"759","2.89855","0","0","16","5","0","1","0",2015-09-13
"HHS Regions","Region 9",2015,37,"835","5.50898","2","0","17","6","0","21","0",2015-09-13
"HHS Regions","Region 10",2015,37,"335","10.1493","0","0","26","0","0","8","0",2015-09-13
"HHS Regions","Region 1",2015,38,"343","1.16618","0","0","1","2","0","1","0",2015-09-20
"HHS Regions","Region 2",2015,38,"1008","0.793651","1","0","6","0","0","1","0",2015-09-20
"HHS Regions","Region 3",2015,38,"723","0.691563","0","0","2","3","0","0","0",2015-09-20
"HHS Regions","Region 4",2015,38,"2104","2.09125","0","0","0","35","0","9","0",2015-09-20
"HHS Regions","Region 5",2015,38,"1176","1.27551","0","0","7","6","0","2","0",2015-09-20
"HHS Regions","Region 6",2015,38,"993","1.40987","0","0","1","2","0","11","0",2015-09-20
"HHS Regions","Region 7",2015,38,"575","0.347826","0","0","0","1","0","1","0",2015-09-20
"HHS Regions","Region 8",2015,38,"743","1.07672","0","0","5","3","0","0","0",2015-09-20
"HHS Regions","Region 9",2015,38,"849","6.00707","0","0","22","9","0","20","0",2015-09-20
"HHS Regions","Region 10",2015,38,"341","4.69208","0","0","14","1","0","1","0",2015-09-20
"HHS Regions","Region 1",2015,39,"452","1.10619","0","0","2","2","0","1","0",2015-09-27
"HHS Regions","Region 2",2015,39,"1119","0.983021","2","0","8","1","0","0","0",2015-09-27
"HHS Regions","Region 3",2015,39,"908","1.43172","1","0","7","2","0","3","0",2015-09-27
"HHS Regions","Region 4",2015,39,"2236","2.23614","0","0","8","28","0","14","0",2015-09-27
"HHS Regions","Region 5",2015,39,"1433","1.39567","2","0","1","8","0","9","0",2015-09-27
"HHS Regions","Region 6",2015,39,"1082","1.57116","0","0","4","6","0","7","0",2015-09-27
"HHS Regions","Region 7",2015,39,"569","0.527241","0","0","0","1","0","2","0",2015-09-27
"HHS Regions","Region 8",2015,39,"838","1.31265","0","0","5","0","0","6","0",2015-09-27
"HHS Regions","Region 9",2015,39,"868","7.60369","2","0","37","10","0","17","0",2015-09-27
"HHS Regions","Region 10",2015,39,"371","1.61725","0","0","5","1","0","0","0",2015-09-27
"States","Alabama",2010,40,"54","0","0","0","0","0","0","0","0",2010-10-03
"States","Alaska",2010,40,"40","0","0","0","0","0","0","0","0",2010-10-03
"States","Arizona",2010,40,"40","2.5","0","0","1","0","0","0","0",2010-10-03
"States","Arkansas",2010,40,"15","0","0","0","0","0","0","0","0",2010-10-03
"States","California",2010,40,"183","3.28","2","0","3","0","0","1","0",2010-10-03
"States","Colorado",2010,40,"126","0.79","0","0","1","0","0","0","0",2010-10-03
"States","Connecticut",2010,40,"54","0","0","0","0","0","0","0","0",2010-10-03
"States","Delaware",2010,40,"75","4","0","0","3","0","0","0","0",2010-10-03
"States","District of Columbia",2010,40,"14","0","0","0","0","0","0","0","0",2010-10-03
"States","Florida",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Georgia",2010,40,"209","0.96","0","0","0","0","0","2","0",2010-10-03
"States","Hawaii",2010,40,"83","10.84","3","0","5","1","0","0","0",2010-10-03
"States","Idaho",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Illinois",2010,40,"44","0","0","0","0","0","0","0","0",2010-10-03
"States","Indiana",2010,40,"88","0","0","0","0","0","0","0","0",2010-10-03
"States","Iowa",2010,40,"46","0","0","0","0","0","0","0","0",2010-10-03
"States","Kansas",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Kentucky",2010,40,"48","2.08","1","0","0","0","0","0","0",2010-10-03
"States","Louisiana",2010,40,"121","3.31","0","0","0","4","0","0","0",2010-10-03
"States","Maine",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Maryland",2010,40,"13","0","0","0","0","0","0","0","0",2010-10-03
"States","Massachusetts",2010,40,"21","0","0","0","0","0","0","0","0",2010-10-03
"States","Michigan",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Minnesota",2010,40,"51","1.96","0","0","1","0","0","0","0",2010-10-03
"States","Mississippi",2010,40,"12","0","0","0","0","0","0","0","0",2010-10-03
"States","Missouri",2010,40,"160","0","0","0","0","0","0","0","0",2010-10-03
"States","Montana",2010,40,"21","0","0","0","0","0","0","0","0",2010-10-03
"States","Nebraska",2010,40,"20","0","0","0","0","0","0","0","0",2010-10-03
"States","Nevada",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","New Hampshire",2010,40,"10","10","1","0","0","0","0","0","0",2010-10-03
"States","New Jersey",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","New Mexico",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","New York",2010,40,"300","1","0","0","0","3","0","0","0",2010-10-03
"States","North Carolina",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","North Dakota",2010,40,"36","2.78","0","0","0","1","0","0","0",2010-10-03
"States","Ohio",2010,40,"61","0","0","0","0","0","0","0","0",2010-10-03
"States","Oklahoma",2010,40,"36","0","0","0","0","0","0","0","0",2010-10-03
"States","Oregon",2010,40,"18","0","0","0","0","0","0","0","0",2010-10-03
"States","Pennsylvania",2010,40,"176","0.57","0","0","0","0","0","1","0",2010-10-03
"States","Rhode Island",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","South Carolina",2010,40,"66","1.52","0","0","1","0","0","0","0",2010-10-03
"States","South Dakota",2010,40,"21","0","0","0","0","0","0","0","0",2010-10-03
"States","Tennessee",2010,40,"52","1.92","0","0","0","0","0","1","0",2010-10-03
"States","Texas",2010,40,"301","0.66","0","0","0","1","0","1","0",2010-10-03
"States","Utah",2010,40,"166","2.41","0","0","1","2","0","1","0",2010-10-03
"States","Vermont",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Virginia",2010,40,"24","4.17","0","0","0","0","0","1","0",2010-10-03
"States","Washington",2010,40,"126","1.59","0","0","0","1","0","1","0",2010-10-03
"States","West Virginia",2010,40,"150","0","0","0","0","0","0","0","0",2010-10-03
"States","Wisconsin",2010,40,"93","0","0","0","0","0","0","0","0",2010-10-03
"States","Wyoming",2010,40,"26","0","0","0","0","0","0","0","0",2010-10-03
"States","Puerto Rico",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Virgin Islands",2010,40,"0","0","0","0","0","0","0","0","0",2010-10-03
"States","New York City",2010,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-03
"States","Alabama",2010,41,"46","0","0","0","0","0","0","0","0",2010-10-10
"States","Alaska",2010,41,"38","0","0","0","0","0","0","0","0",2010-10-10
"States","Arizona",2010,41,"47","6.38","0","0","1","0","0","2","0",2010-10-10
"States","Arkansas",2010,41,"20","5","0","0","0","0","0","1","0",2010-10-10
"States","California",2010,41,"163","1.23","0","0","0","0","0","2","0",2010-10-10
"States","Colorado",2010,41,"157","1.27","1","0","1","0","0","0","0",2010-10-10
"States","Connecticut",2010,41,"57","1.75","0","0","1","0","0","0","0",2010-10-10
"States","Delaware",2010,41,"73","1.37","0","0","1","0","0","0","0",2010-10-10
"States","District of Columbia",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","Florida",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","Georgia",2010,41,"223","1.79","0","0","0","1","0","3","0",2010-10-10
"States","Hawaii",2010,41,"217","7.83","5","0","5","4","0","3","0",2010-10-10
"States","Idaho",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","Illinois",2010,41,"40","10","1","0","3","0","0","0","0",2010-10-10
"States","Indiana",2010,41,"97","0","0","0","0","0","0","0","0",2010-10-10
"States","Iowa",2010,41,"46","0","0","0","0","0","0","0","0",2010-10-10
"States","Kansas",2010,41,"10","0","0","0","0","0","0","0","0",2010-10-10
"States","Kentucky",2010,41,"51","3.92","2","0","0","0","0","0","0",2010-10-10
"States","Louisiana",2010,41,"130","1.54","0","0","0","2","0","0","0",2010-10-10
"States","Maine",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","Maryland",2010,41,"13","0","0","0","0","0","0","0","0",2010-10-10
"States","Massachusetts",2010,41,"15","0","0","0","0","0","0","0","0",2010-10-10
"States","Michigan",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","Minnesota",2010,41,"64","3.13","0","0","2","0","0","0","0",2010-10-10
"States","Mississippi",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","Missouri",2010,41,"168","0","0","0","0","0","0","0","0",2010-10-10
"States","Montana",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","Nebraska",2010,41,"17","0","0","0","0","0","0","0","0",2010-10-10
"States","Nevada",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","New Hampshire",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","New Jersey",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","New Mexico",2010,41,"14","0","0","0","0","0","0","0","0",2010-10-10
"States","New York",2010,41,"262","0.76","0","0","0","1","0","1","0",2010-10-10
"States","North Carolina",2010,41,"14","0","0","0","0","0","0","0","0",2010-10-10
"States","North Dakota",2010,41,"38","2.63","0","0","0","1","0","0","0",2010-10-10
"States","Ohio",2010,41,"63","0","0","0","0","0","0","0","0",2010-10-10
"States","Oklahoma",2010,41,"29","0","0","0","0","0","0","0","0",2010-10-10
"States","Oregon",2010,41,"20","0","0","0","0","0","0","0","0",2010-10-10
"States","Pennsylvania",2010,41,"164","0","0","0","0","0","0","0","0",2010-10-10
"States","Rhode Island",2010,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-10-10
"States","South Carolina",2010,41,"85","1.18","0","0","0","0","0","1","0",2010-10-10
